Zeit [h]	Variante 1 Raumlufttemperatur [C]	Variante 1 Lueftungswaermestrom [W]	Variante 2 Raumlufttemperatur [C]	Variante 2 Lueftungswaermestrom [W]	Variante 3 Raumlufttemperatur [C]	Variante 3 Lueftungswaermestrom [W]	Variante 4 Raumlufttemperatur [C]	Variante 4 Lueftungswaermestrom [W]
426	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
427	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
428	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
429	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
430	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
431	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
432	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
433	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
434	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
435	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
436	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
437	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
438	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
439	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
440	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
441	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
442	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
443	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
444	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
445	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
446	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
447	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
448	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
449	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
450	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
451	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
452	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
453	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
454	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
455	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
456	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
457	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
458	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
459	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
460	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
461	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
462	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
463	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
464	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
465	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
466	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
467	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
468	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
469	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
470	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
471	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
472	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
473	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
474	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
475	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
476	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
477	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
478	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
479	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
480	5.00	0	5.00	0.04	5.00	0.01	5.00	0.01
481	5.00	0	5.02	1.84	5.00	0.50	5.00	0.50
482	5.00	0	5.15	13.53	5.04	3.70	5.04	3.70
483	5.00	0	5.19	24.03	5.05	6.63	5.05	6.63
484	5.00	0	5.17	23.83	5.04	6.62	5.04	6.62
485	5.00	0	5.18	22.89	5.05	6.37	5.05	6.37
486	5.00	0	5.18	22.79	5.05	6.36	5.05	6.36
487	5.00	0	5.21	24.54	5.06	6.85	5.06	6.85
488	5.00	0	5.22	27.12	5.06	7.57	5.06	7.57
489	5.00	0	5.20	25.19	5.05	7.07	5.05	7.07
490	5.00	0	5.26	27.89	5.07	7.81	5.07	7.81
491	5.00	0	5.33	36.71	5.09	10.25	5.09	10.25
492	5.00	0	5.36	42.76	5.10	11.95	5.10	11.95
493	5.00	0	5.37	44.35	5.11	12.43	5.11	12.43
494	5.00	0	5.36	42.38	5.10	11.92	5.10	11.92
495	5.00	0	5.35	39.58	5.10	11.17	5.10	11.17
496	5.01	0	5.42	44.02	5.12	12.39	5.12	12.39
497	5.01	0	5.56	59.09	5.16	16.56	5.16	16.56
498	5.01	0	5.64	72.12	5.18	20.21	5.18	20.21
499	5.01	0	5.64	74.42	5.19	20.91	5.19	20.91
500	5.01	0	5.62	70.57	5.18	19.90	5.18	19.90
501	5.01	0	5.60	65.90	5.18	18.65	5.18	18.65
502	5.01	0	5.56	60.35	5.17	17.16	5.17	17.16
503	5.01	0	5.51	52.15	5.15	14.93	5.15	14.93
504	5.02	0	5.47	44.93	5.15	12.95	5.15	12.95
505	5.02	0	5.47	42.20	5.15	12.21	5.15	12.21
506	5.02	0	5.47	41.20	5.15	11.94	5.15	11.94
507	5.02	0	5.45	38.39	5.15	11.19	5.15	11.19
508	5.02	0	5.43	34.72	5.14	10.19	5.14	10.19
509	5.03	0	5.42	31.96	5.14	9.44	5.14	9.44
510	5.03	0	5.42	30.10	5.14	8.94	5.14	8.94
511	5.03	0	5.37	25.52	5.13	7.69	5.13	7.69
512	5.03	0	5.19	7.49	5.08	2.76	5.08	2.76
513	5.03	0	5.06	-13.78	5.05	-3.12	5.05	-3.12
514	5.03	0	5.06	-20.62	5.05	-5.07	5.05	-5.07
515	5.04	0	5.32	1.17	5.12	0.84	5.12	0.84
516	5.04	0	5.61	40.33	5.20	11.64	5.20	11.64
517	5.04	0	5.66	60.25	5.22	17.23	5.22	17.23
518	5.04	0	5.63	58.06	5.21	16.71	5.21	16.71
519	5.04	0	5.66	57.02	5.22	16.45	5.22	16.45
520	5.04	0	5.67	58.58	5.22	16.92	5.22	16.92
521	5.04	0	5.66	56.57	5.22	16.41	5.22	16.41
522	5.04	0	5.63	51.93	5.21	15.17	5.21	15.17
523	5.04	0	5.58	44.64	5.20	13.18	5.20	13.18
524	5.04	0	5.56	39.24	5.20	11.70	5.20	11.70
525	5.05	0	5.50	32.86	5.18	9.97	5.18	9.97
526	5.05	0	5.40	20.28	5.15	6.52	5.15	6.52
527	5.05	0	5.35	9.65	5.14	3.57	5.14	3.57
528	5.05	0	5.40	10.68	5.16	3.82	5.16	3.82
529	5.05	0	5.27	3.33	5.12	1.83	5.12	1.83
530	5.05	0	5.27	-4.52	5.12	-0.37	5.12	-0.37
531	5.05	0	5.35	1.85	5.14	1.35	5.14	1.35
532	5.06	0	5.31	3.48	5.14	1.83	5.14	1.83
533	5.06	0	5.37	6.25	5.15	2.57	5.15	2.57
534	5.06	0	5.40	12.41	5.16	4.28	5.16	4.28
535	5.06	0	5.40	13.19	5.16	4.51	5.16	4.51
536	5.06	0	5.41	13.15	5.17	4.50	5.17	4.50
537	5.06	0	5.37	10.37	5.16	3.76	5.16	3.76
538	5.06	0	5.41	11.33	5.17	4.01	5.17	4.01
539	5.06	0	5.53	22.95	5.20	7.20	5.20	7.20
540	5.06	0	5.60	35.26	5.22	10.62	5.22	10.62
541	5.06	0	5.75	50.31	5.26	14.78	5.26	14.78
542	5.06	0	5.71	54.32	5.25	15.97	5.25	15.97
543	5.06	0	5.66	46.09	5.24	13.74	5.24	13.74
544	5.06	0	5.63	39.75	5.23	12.02	5.23	12.02
545	5.06	0	5.52	27.97	5.20	8.81	5.20	8.81
546	5.06	0	5.47	16.44	5.19	5.62	5.19	5.62
547	5.07	0	5.41	8.42	5.17	3.40	5.17	3.40
548	5.07	0	5.45	8.57	5.19	3.41	5.19	3.41
549	5.07	0	5.53	17.50	5.21	5.86	5.21	5.86
550	5.07	0	5.52	20.89	5.21	6.82	5.21	6.82
551	5.07	0	5.53	20.83	5.21	6.81	5.21	6.81
552	5.07	0	5.53	20.73	5.21	6.80	5.21	6.80
553	5.07	0	5.50	17.97	5.21	6.05	5.21	6.05
554	5.07	0	5.53	17.97	5.21	6.05	5.21	6.05
555	5.07	0	5.56	21.48	5.22	7.02	5.22	7.02
556	5.08	0	5.54	21.35	5.22	7.01	5.22	7.01
557	5.08	0	5.56	21.32	5.22	7.00	5.22	7.00
558	5.08	0	5.54	20.31	5.22	6.74	5.22	6.74
559	5.08	0	5.55	19.40	5.22	6.49	5.22	6.49
560	5.08	0	5.60	23.84	5.24	7.72	5.24	7.72
561	5.08	0	5.66	30.88	5.26	9.67	5.26	9.67
562	5.08	0	5.77	42.40	5.29	12.85	5.29	12.85
563	5.08	0	5.81	51.03	5.30	15.28	5.30	15.28
564	5.08	0	5.92	60.71	5.33	17.97	5.33	17.97
565	5.08	0	6.13	82.84	5.39	24.09	5.39	24.09
566	5.08	0	6.17	96.54	5.40	27.97	5.40	27.97
567	5.09	0	6.19	97.92	5.41	28.42	5.41	28.42
568	5.09	0	6.21	97.57	5.42	28.39	5.42	28.39
569	5.09	0	6.19	94.55	5.41	27.62	5.41	27.62
570	5.09	0	6.17	89.81	5.41	26.36	5.41	26.36
571	5.09	0	6.15	85.10	5.41	25.11	5.41	25.11
572	5.10	0	6.09	76.79	5.39	22.87	5.39	22.87
573	5.10	0	6.12	74.04	5.40	22.11	5.40	22.11
574	5.10	0	6.14	75.58	5.41	22.57	5.41	22.57
575	5.10	0	6.09	70.83	5.40	21.31	5.40	21.31
576	5.11	0	5.88	49.06	5.35	15.38	5.35	15.38
577	5.11	0	5.76	25.05	5.31	8.75	5.31	8.75
578	5.11	0	5.66	9.98	5.29	4.57	5.29	4.57
579	5.12	0	5.51	-7.85	5.25	-0.35	5.25	-0.35
580	5.12	0	5.35	-29.10	5.21	-6.24	5.21	-6.24
581	5.12	0	5.26	-44.87	5.18	-10.65	5.18	-10.65
582	5.12	0	5.24	-50.79	5.18	-12.35	5.18	-12.35
583	5.12	0	5.16	-56.89	5.16	-14.07	5.16	-14.07
584	5.13	0	5.16	-60.15	5.16	-15.03	5.16	-15.03
585	5.13	0	5.14	-59.96	5.15	-15.02	5.15	-15.02
586	5.13	0	5.21	-54.34	5.17	-13.53	5.17	-13.53
587	5.13	0	5.28	-43.51	5.19	-10.58	5.19	-10.58
588	5.13	0	5.40	-28.22	5.23	-6.39	5.23	-6.39
589	5.13	0	5.39	-21.24	5.22	-4.44	5.22	-4.44
590	5.12	0	5.43	-18.49	5.23	-3.70	5.23	-3.70
591	5.12	0	5.45	-14.04	5.24	-2.47	5.24	-2.47
592	5.12	0	5.38	-18.59	5.22	-3.70	5.22	-3.70
593	5.12	0	5.26	-31.92	5.19	-7.37	5.19	-7.37
594	5.12	0	5.19	-44.20	5.16	-10.79	5.16	-10.79
595	5.12	0	5.06	-57.41	5.13	-14.46	5.13	-14.46
596	5.12	0	4.92	-75.00	5.09	-19.35	5.09	-19.35
597	5.12	0	4.98	-76.20	5.10	-19.79	5.10	-19.79
598	5.12	0	4.98	-69.78	5.10	-18.06	5.10	-18.06
599	5.12	0	4.95	-70.49	5.09	-18.29	5.09	-18.29
600	5.12	0	4.98	-68.42	5.10	-17.77	5.10	-17.77
601	5.11	0	4.99	-64.69	5.10	-16.78	5.10	-16.78
602	5.11	0	5.01	-60.92	5.11	-15.77	5.11	-15.77
603	5.11	0	5.01	-58.11	5.11	-15.02	5.11	-15.02
604	5.11	0	5.12	-48.02	5.13	-12.29	5.13	-12.29
605	5.11	0	5.21	-32.79	5.16	-8.11	5.16	-8.11
606	5.10	0	5.32	-17.60	5.19	-3.93	5.19	-3.93
607	5.10	0	5.46	0.22	5.22	0.99	5.22	0.99
608	5.10	0	5.60	19.73	5.26	6.39	5.26	6.39
609	5.10	0	5.73	38.26	5.30	11.53	5.30	11.53
610	5.10	0	5.82	52.25	5.32	15.44	5.32	15.44
611	5.10	0	5.92	63.59	5.35	18.62	5.35	18.62
612	5.10	0	6.08	80.32	5.39	23.27	5.39	23.27
613	5.10	0	6.16	94.15	5.42	27.16	5.42	27.16
614	5.10	0	6.16	96.37	5.42	27.86	5.42	27.86
615	5.10	0	6.23	99.68	5.44	28.82	5.44	28.82
616	5.10	0	6.16	95.63	5.42	27.80	5.42	27.80
617	5.10	0	6.12	85.59	5.41	25.08	5.41	25.08
618	5.10	0	6.13	81.86	5.41	24.07	5.41	24.07
619	5.10	0	6.15	82.54	5.42	24.29	5.42	24.29
620	5.11	0	6.21	86.79	5.44	25.50	5.44	25.50
621	5.11	0	6.05	75.58	5.40	22.50	5.40	22.50
622	5.11	0	5.99	59.46	5.39	18.06	5.39	18.06
623	5.12	0	6.18	69.42	5.44	20.76	5.44	20.76
624	5.12	0	6.24	84.19	5.46	24.90	5.46	24.90
625	5.12	0	6.28	89.19	5.47	26.33	5.47	26.33
626	5.12	0	6.23	85.20	5.46	25.31	5.46	25.31
627	5.13	0	6.15	73.32	5.44	22.08	5.44	22.08
628	5.13	0	6.06	58.86	5.42	18.13	5.42	18.13
629	5.13	0	6.04	50.82	5.42	15.91	5.42	15.91
630	5.14	0	6.14	57.07	5.45	17.61	5.45	17.61
631	5.14	0	6.10	58.51	5.44	18.07	5.44	18.07
632	5.14	0	6.10	54.81	5.44	17.06	5.44	17.06
633	5.14	0	5.92	38.39	5.39	12.61	5.39	12.61
634	5.15	0	5.82	17.95	5.37	6.95	5.37	6.95
635	5.15	0	5.93	20.90	5.40	7.70	5.40	7.70
636	5.15	0	6.12	43.21	5.46	13.83	5.46	13.83
637	5.15	0	6.15	56.17	5.47	17.47	5.47	17.47
638	5.16	0	6.12	53.18	5.46	16.70	5.46	16.70
639	5.16	0	6.14	51.28	5.47	16.19	5.47	16.19
640	5.16	0	6.10	48.37	5.46	15.43	5.46	15.43
641	5.16	0	6.09	43.80	5.46	14.19	5.46	14.19
642	5.16	0	6.05	39.20	5.45	12.94	5.45	12.94
643	5.17	0	6.06	36.47	5.45	12.19	5.45	12.19
644	5.17	0	6.02	32.77	5.44	11.19	5.44	11.19
645	5.17	0	6.05	31.87	5.45	10.94	5.45	10.94
646	5.17	0	6.03	31.73	5.45	10.92	5.45	10.92
647	5.17	0	6.01	28.06	5.44	9.92	5.44	9.92
648	5.17	0	5.96	21.72	5.43	8.19	5.43	8.19
649	5.18	0	5.84	9.14	5.40	4.74	5.40	4.74
650	5.18	0	5.90	6.68	5.42	4.01	5.42	4.01
651	5.18	0	5.94	13.80	5.43	5.96	5.43	5.96
652	5.18	0	5.91	13.65	5.43	5.95	5.43	5.95
653	5.18	0	5.91	10.96	5.43	5.20	5.43	5.20
654	5.18	0	6.04	20.88	5.46	7.91	5.46	7.91
655	5.18	0	6.20	41.29	5.51	13.54	5.51	13.54
656	5.19	0	6.33	60.64	5.55	18.91	5.55	18.91
657	5.19	0	6.45	76.37	5.58	23.30	5.58	23.30
658	5.19	0	6.60	92.99	5.62	27.94	5.62	27.94
659	5.19	0	6.75	111.31	5.67	33.06	5.67	33.06
660	5.19	0	6.97	134.99	5.73	39.65	5.73	39.65
661	5.19	0	7.02	148.51	5.74	43.51	5.74	43.51
662	5.19	0	6.90	137.97	5.72	40.75	5.72	40.75
663	5.20	0	6.87	124.28	5.71	37.03	5.71	37.03
664	5.20	0	6.45	85.21	5.60	26.41	5.60	26.41
665	5.20	0	6.46	58.89	5.60	19.06	5.60	19.06
666	5.21	0	6.58	68.78	5.64	21.76	5.64	21.76
667	5.21	0	6.41	61.13	5.59	19.74	5.59	19.74
668	5.21	0	6.47	54.12	5.61	17.77	5.61	17.77
669	5.22	0	6.47	56.59	5.62	18.47	5.62	18.47
670	5.22	0	6.45	53.72	5.61	17.70	5.61	17.70
671	5.22	0	6.53	58.13	5.64	18.91	5.64	18.91
672	5.23	0	6.61	67.71	5.66	21.58	5.66	21.58
673	5.23	0	6.64	72.75	5.68	23.02	5.68	23.02
674	5.23	0	6.66	74.25	5.68	23.48	5.68	23.48
675	5.24	0	6.70	76.69	5.70	24.18	5.70	24.18
676	5.24	0	6.63	71.86	5.68	22.92	5.68	22.92
677	5.24	0	6.60	63.67	5.68	20.68	5.68	20.68
678	5.24	0	6.63	62.67	5.69	20.42	5.69	20.42
679	5.25	0	6.62	62.45	5.69	20.39	5.69	20.39
680	5.25	0	6.66	63.20	5.70	20.61	5.70	20.61
681	5.25	0	6.62	60.24	5.69	19.84	5.69	19.84
682	5.26	0	6.60	54.74	5.69	18.34	5.69	18.34
683	5.26	0	6.64	55.55	5.70	18.57	5.70	18.57
684	5.26	0	6.81	70.67	5.75	22.73	5.75	22.73
685	5.26	0	6.90	86.32	5.78	27.11	5.78	27.11
686	5.27	0	6.82	83.13	5.76	26.32	5.76	26.32
687	5.27	0	6.72	67.67	5.73	22.11	5.73	22.11
688	5.27	0	6.65	54.19	5.72	18.41	5.72	18.41
689	5.27	0	6.62	47.01	5.71	16.43	5.71	16.43
690	5.28	0	6.59	41.55	5.71	14.94	5.71	14.94
691	5.28	0	6.48	29.80	5.68	11.72	5.68	11.72
692	5.28	0	6.39	15.53	5.66	7.78	5.66	7.78
693	5.29	0	6.35	6.70	5.65	5.32	5.65	5.32
694	5.29	0	6.31	1.39	5.64	3.84	5.64	3.84
695	5.29	0	6.20	-10.25	5.61	0.63	5.61	0.63
696	5.29	0	6.03	-30.71	5.57	-5.02	5.57	-5.02
697	5.29	0	5.83	-55.49	5.51	-11.89	5.51	-11.89
698	5.30	0	5.64	-81.03	5.46	-18.99	5.46	-18.99
699	5.30	0	5.52	-100.16	5.43	-24.36	5.43	-24.36
700	5.30	0	5.48	-107.66	5.42	-26.54	5.42	-26.54
701	5.30	0	5.46	-108.13	5.41	-26.75	5.41	-26.75
702	5.30	0	5.44	-107.78	5.41	-26.73	5.41	-26.73
703	5.30	0	5.42	-108.34	5.40	-26.95	5.40	-26.95
704	5.30	0	5.39	-109.79	5.39	-27.42	5.39	-27.42
705	5.29	0	5.39	-108.52	5.39	-27.14	5.39	-27.14
706	5.29	0	5.40	-104.62	5.39	-26.13	5.39	-26.13
707	5.29	0	5.42	-99.85	5.40	-24.87	5.40	-24.87
708	5.29	0	5.40	-97.83	5.39	-24.35	5.39	-24.35
709	5.29	0	5.44	-93.92	5.40	-23.34	5.40	-23.34
710	5.28	0	5.44	-89.23	5.40	-22.08	5.40	-22.08
711	5.28	0	5.44	-87.20	5.39	-21.57	5.39	-21.57
712	5.28	0	5.42	-86.96	5.39	-21.54	5.39	-21.54
713	5.27	0	5.37	-90.29	5.37	-22.50	5.37	-22.50
714	5.27	0	5.32	-95.34	5.35	-23.94	5.35	-23.94
715	5.27	0	5.25	-101.27	5.33	-25.62	5.33	-25.62
716	5.27	0	5.16	-109.85	5.31	-28.05	5.31	-28.05
717	5.26	0	5.11	-116.54	5.29	-29.97	5.29	-29.97
718	5.26	0	5.14	-114.26	5.30	-29.43	5.30	-29.43
719	5.26	0	5.14	-109.48	5.29	-28.17	5.29	-28.17
720	5.26	0	5.14	-106.47	5.29	-27.40	5.29	-27.40
721	5.25	0	5.14	-103.48	5.29	-26.63	5.29	-26.63
722	5.25	0	5.11	-103.21	5.28	-26.60	5.28	-26.60
723	5.25	0	5.11	-102.86	5.28	-26.57	5.28	-26.57
724	5.24	0	5.08	-102.57	5.27	-26.53	5.27	-26.53
725	5.24	0	5.01	-107.65	5.24	-27.98	5.24	-27.98
726	5.24	0	4.97	-112.59	5.23	-29.41	5.23	-29.41
727	5.23	0	4.93	-114.88	5.22	-30.10	5.22	-30.10
728	5.23	0	4.90	-117.18	5.21	-30.80	5.21	-30.80
729	5.23	0	4.90	-115.85	5.20	-30.51	5.20	-30.51
730	5.22	0	4.91	-111.92	5.20	-29.49	5.20	-29.49
731	5.22	0	4.93	-107.12	5.21	-28.23	5.21	-28.23
732	5.22	0	4.96	-100.55	5.21	-26.47	5.21	-26.47
733	5.22	0	5.08	-86.81	5.24	-22.75	5.24	-22.75
734	5.21	0	5.16	-71.50	5.26	-18.56	5.26	-18.56
735	5.21	0	5.19	-62.49	5.27	-16.08	5.27	-16.08
736	5.21	0	5.19	-59.73	5.26	-15.33	5.26	-15.33
737	5.20	0	5.11	-64.99	5.24	-16.78	5.24	-16.78
738	5.20	0	5.00	-77.29	5.21	-20.20	5.21	-20.20
739	5.20	0	4.95	-85.82	5.19	-22.61	5.19	-22.61
740	5.19	0	4.94	-87.25	5.19	-23.07	5.19	-23.07
741	5.19	0	4.91	-87.85	5.18	-23.28	5.18	-23.28
742	5.19	0	4.89	-88.43	5.17	-23.50	5.17	-23.50
743	5.19	0	4.86	-89.95	5.16	-23.96	5.16	-23.96
744	5.18	0	4.82	-93.23	5.15	-24.91	5.15	-24.91
745	5.18	0	4.78	-96.48	5.13	-25.86	5.13	-25.86
746	5.18	0	4.76	-97.92	5.13	-26.32	5.13	-26.32
747	5.18	0	4.73	-98.50	5.12	-26.53	5.12	-26.53
748	5.17	0	4.71	-99.07	5.11	-26.74	5.11	-26.74
749	5.17	0	4.68	-100.55	5.10	-27.20	5.10	-27.20
750	5.17	0	4.66	-102.00	5.09	-27.66	5.09	-27.66
751	5.17	0	4.62	-103.46	5.08	-28.11	5.08	-28.11
752	5.16	0	4.62	-103.09	5.07	-28.08	5.07	-28.08
753	5.16	0	4.61	-101.89	5.07	-27.80	5.07	-27.80
754	5.16	0	4.61	-99.77	5.07	-27.27	5.07	-27.27
755	5.15	0	4.66	-93.18	5.08	-25.51	5.08	-25.51
756	5.15	0	4.65	-88.52	5.07	-24.26	5.07	-24.26
757	5.15	0	4.63	-88.28	5.06	-24.23	5.06	-24.23
758	5.14	0	4.66	-85.29	5.07	-23.46	5.07	-23.46
759	5.14	0	4.62	-85.12	5.05	-23.43	5.05	-23.43
760	5.14	0	4.58	-88.40	5.04	-24.38	5.04	-24.38
761	5.13	0	4.55	-90.78	5.03	-25.08	5.03	-25.08
762	5.13	0	4.52	-93.16	5.02	-25.79	5.02	-25.79
763	5.13	0	4.49	-94.62	5.01	-26.24	5.01	-26.24
764	5.13	0	4.43	-98.81	4.99	-27.44	4.99	-27.44
765	5.12	0	4.37	-104.70	4.97	-29.12	4.97	-29.12
766	5.12	0	4.23	-116.91	4.93	-32.53	4.93	-32.53
767	5.12	0	4.11	-132.50	4.89	-36.90	4.89	-36.90
768	5.11	0	4.07	-139.03	4.88	-38.80	4.88	-38.80
769	5.11	0	4.06	-138.53	4.87	-38.75	4.87	-38.75
770	5.11	0	4.09	-133.57	4.88	-37.48	4.88	-37.48
771	5.10	0	4.11	-126.94	4.88	-35.72	4.88	-35.72
772	5.10	0	4.13	-120.32	4.89	-33.96	4.89	-33.96
773	5.10	0	4.13	-116.46	4.88	-32.94	4.88	-32.94
774	5.09	0	4.09	-117.04	4.87	-33.14	4.87	-33.14
775	5.09	0	4.04	-120.27	4.85	-34.08	4.85	-34.08
776	5.08	0	4.00	-123.43	4.84	-35.02	4.84	-35.02
777	5.08	0	4.00	-122.99	4.83	-34.97	4.83	-34.97
778	5.08	0	3.93	-125.34	4.81	-35.67	4.81	-35.67
779	5.07	0	3.98	-122.13	4.82	-34.87	4.82	-34.87
780	5.07	0	4.03	-111.95	4.83	-32.13	4.83	-32.13
781	5.06	0	4.02	-107.26	4.82	-30.87	4.82	-30.87
782	5.06	0	4.04	-104.24	4.82	-30.09	4.82	-30.09
783	5.06	0	4.03	-101.29	4.82	-29.32	4.82	-29.32
784	5.05	0	3.95	-105.52	4.79	-30.51	4.79	-30.51
785	5.05	0	3.78	-121.31	4.74	-34.90	4.74	-34.90
786	5.04	0	3.72	-133.21	4.72	-38.27	4.72	-38.27
787	5.04	0	3.69	-136.27	4.71	-39.20	4.71	-39.20
788	5.04	0	3.61	-141.19	4.68	-40.63	4.68	-40.63
789	5.03	0	3.58	-144.21	4.67	-41.55	4.67	-41.55
790	5.03	0	3.52	-147.35	4.65	-42.48	4.65	-42.48
791	5.02	0	3.47	-151.30	4.63	-43.66	4.63	-43.66
792	5.02	0	3.42	-154.37	4.62	-44.58	4.62	-44.58
793	5.01	0	3.32	-161.94	4.58	-46.74	4.58	-46.74
794	5.01	0	3.23	-171.18	4.55	-49.38	4.55	-49.38
795	5.01	0	3.09	-183.13	4.51	-52.76	4.51	-52.76
796	5.00	0	2.90	-202.15	4.45	-58.09	4.45	-58.09
797	5.00	0	2.76	-220.07	4.41	-63.17	4.41	-63.17
798	4.99	0	2.71	-226.30	4.39	-65.04	4.39	-65.04
799	4.98	0	2.67	-226.43	4.38	-65.21	4.38	-65.21
800	4.98	0	2.59	-229.30	4.35	-66.12	4.35	-66.12
801	4.97	0	2.58	-229.38	4.34	-66.28	4.34	-66.28
802	4.97	0	2.66	-217.86	4.36	-63.24	4.36	-63.24
803	4.96	0	2.83	-193.97	4.39	-56.78	4.39	-56.78
804	4.95	0	2.94	-170.37	4.42	-50.34	4.42	-50.34
805	4.94	0	3.03	-152.16	4.44	-45.37	4.44	-45.37
806	4.94	0	2.97	-148.41	4.42	-44.35	4.42	-44.35
807	4.93	0	2.95	-150.61	4.40	-45.02	4.40	-45.02
808	4.92	0	2.97	-146.54	4.40	-43.97	4.40	-43.97
809	4.92	0	2.93	-145.28	4.39	-43.67	4.39	-43.67
810	4.91	0	2.92	-144.78	4.38	-43.60	4.38	-43.60
811	4.90	0	2.90	-143.45	4.37	-43.30	4.37	-43.30
812	4.90	0	2.88	-142.99	4.35	-43.24	4.35	-43.24
813	4.89	0	2.85	-142.54	4.34	-43.18	4.34	-43.18
814	4.89	0	2.84	-141.18	4.33	-42.88	4.33	-42.88
815	4.88	0	2.80	-141.67	4.32	-43.07	4.32	-43.07
816	4.87	0	2.76	-143.88	4.30	-43.75	4.30	-43.75
817	4.87	0	2.71	-147.00	4.28	-44.67	4.28	-44.67
818	4.86	0	2.66	-150.07	4.26	-45.59	4.26	-45.59
819	4.86	0	2.62	-152.25	4.25	-46.27	4.25	-46.27
820	4.85	0	2.60	-152.62	4.24	-46.45	4.24	-46.45
821	4.85	0	2.59	-150.33	4.23	-45.90	4.23	-45.90
822	4.84	0	2.57	-149.00	4.22	-45.60	4.22	-45.60
823	4.84	0	2.53	-150.33	4.20	-46.03	4.20	-46.03
824	4.83	0	2.48	-152.52	4.18	-46.71	4.18	-46.71
825	4.82	0	2.45	-153.80	4.17	-47.14	4.17	-47.14
826	4.82	0	2.46	-151.49	4.17	-46.58	4.17	-46.58
827	4.81	0	2.47	-146.56	4.16	-45.30	4.16	-45.30
828	4.81	0	2.47	-141.67	4.16	-44.01	4.16	-44.01
829	4.80	0	2.46	-138.59	4.15	-43.22	4.15	-43.22
830	4.80	0	2.49	-133.68	4.15	-41.94	4.15	-41.94
831	4.79	0	2.48	-129.76	4.15	-40.90	4.15	-40.90
832	4.79	0	2.43	-131.19	4.13	-41.34	4.13	-41.34
833	4.78	0	2.39	-134.34	4.11	-42.27	4.11	-42.27
834	4.77	0	2.35	-136.57	4.09	-42.95	4.09	-42.95
835	4.77	0	2.30	-139.71	4.07	-43.87	4.07	-43.87
836	4.76	0	2.23	-144.60	4.05	-45.29	4.05	-45.29
837	4.76	0	2.21	-146.75	4.04	-45.96	4.04	-45.96
838	4.75	0	2.15	-148.98	4.02	-46.64	4.02	-46.64
839	4.75	0	2.09	-153.84	4.00	-48.05	4.00	-48.05
840	4.74	0	2.03	-158.67	3.97	-49.46	3.97	-49.46
